0	0x400000	56	R	56	0	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0357143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535714	0.0535714	0.0357143	0.0357143	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0	0.0178571	0.0178571	0	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0357143	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0178571	0.0357143	0.0178571	0.0178571	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0x401000	74	R	74	0.0135135	0.0405405	0	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.027027	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.027027	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.027027	0	0.0135135	0.027027	0.0135135	0.027027	0.027027	0.027027	0.027027	0.0135135	0.027027	0.027027	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	0.0135135	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0x402000	35	R	35	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0571429	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0571429	0.0285714	0.0285714	0.0285714	0.0571429	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0.0285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0x473000	32	R	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09375	0.03125	0.0625	0	0.0625	0.0625	0.09375	0.03125	0.03125	0	0.03125	0.03125	0.03125	0	0.0625	0.0625	0	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0	0	0	0	0	0	0.03125	0.03125	0	0	0	0	0	0	0	0	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0x474000	5	R	5	0	0.4	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0x682000	20	R	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526316	0.0526316	0.105263	0.105263	0.105263	0.157895	0.0526316	0.157895	0.157895	0.0526316	0	W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1	0x683000	115	R	90	0.0444444	0.0555556	0.0555556	0.0444444	0.0555556	0.0222222	0.0555556	0.0555556	0.0555556	0.0333333	0.0333333	0	0.0444444	0	0	0.0444444	0.0444444	0	0	0.0444444	0.0111111	0	0	0.0444444	0.0333333	0	0.0333333	0.0444444	0	0.0444444	0	0	0.0444444	0	0.0444444	0.0111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W	25	0	0	0	0	0	0	0	0	0	0	0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0x2547000	247	R	122	0.0327869	0.0327869	0.00819672	0.00819672	0.0327869	0.0245902	0.0327869	0.0245902	0	0	0	0	0	0.0245902	0.0245902	0.0327869	0.0327869	0	0	0.0327869	0.0327869	0.00819672	0.00819672	0.00819672	0.0327869	0.0245902	0.0327869	0.0245902	0.0245902	0.0327869	0.0327869	0.0409836	0.0327869	0.0245902	0	0	0	0	0	0	0.0327869	0.00819672	0	0.00819672	0	0	0	0	0.00819672	0	0.00819672	0.0245902	0.00819672	0.00819672	0.00819672	0.0163934	0.0163934	0.0245902	0.0245902	0.00819672	0	0.0327869	0.0245902	0.0327869	W	125	0.008	0.008	0.008	0.016	0.008	0.008	0.008	0.016	0.016	0	0.008	0.016	0	0.016	0	0.008	0.008	0.016	0.008	0.008	0	0.008	0.008	0	0	0	0.016	0.008	0.024	0	0.008	0.008	0.016	0.008	0.04	0.04	0.04	0.04	0.04	0.04	0.008	0.064	0.008	0.064	0.008	0.04	0.04	0.04	0.064	0.008	0.016	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.008	0.016	0.008	
0	0x2548000	163	R	114	0.0263158	0.00877193	0.0263158	0.0175439	0.00877193	0	0.0350877	0.0175439	0.0350877	0.00877193	0.00877193	0.0438596	0.0175439	0.0438596	0.0438596	0.0175439	0.0438596	0.00877193	0.0175439	0.00877193	0.00877193	0.0175439	0.00877193	0.00877193	0.0175439	0.00877193	0.00877193	0.0175439	0.00877193	0.00877193	0.00877193	0.0263158	0.0438596	0.00877193	0.0350877	0.0350877	0.0350877	0.0350877	0	0	0	0.0350877	0.0350877	0	0	0	0.0350877	0.0350877	0.0350877	0	0	0	0.0350877	0.00877193	0	0	0	0	0	0	0	0	0	0	W	49	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204082	0	0.0204082	0	0	0	0.0816327	0.0816327	0.0408163	0	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	
0	0x2549000	140	R	10	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0	0.2	0	0	0	0.1	0	0	0	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W	130	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.00769231	0.0230769	0.0230769	0.0461538	0.0461538	0.0153846	0.0307692	0.0461538	0.0230769	0.0384615	0.0692308	0.0153846	0.0461538	0.0153846	0.0538462	0.0153846	0.0615385	0.00769231	0.0384615	0.0384615	0.0153846	0	0.0153846	0	0.0153846	0	0.0153846	0	0.00769231	0.00769231	0.0153846	0	0.0153846	0	0.0153846	0	0.00769231	0.00769231	0.00769231	0.0153846	0	0.0153846	0	0.0153846	0	0.0153846	0	0.00769231	0.00769231	0.0153846	0	0.0153846	0	
