0x714000	13	R	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	RW	54	
0x715000	16	R	54	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	RW	54	
0x716000	6	R	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RW	34	
0x74f000	28	R	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	2	2	3	0	0	0	0	2	2	0	0	0	0	0	0	0	1	1	1	1	RW	23	
0x750000	80	R	2	1	0	1	1	1	0	0	2	2	2	2	2	1	1	3	3	0	0	2	1	2	2	2	2	2	0	0	3	1	1	1	0	3	3	1	1	3	3	3	0	0	0	0	2	2	2	0	0	0	0	2	3	0	0	0	0	3	2	2	1	1	0	0	2	RW	2	
0x751000	52	R	3	2	1	1	1	0	0	0	0	0	0	0	0	0	1	1	2	2	2	1	2	1	1	1	1	0	0	2	1	3	0	0	0	0	3	3	1	0	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	RW	3	
0x752000	47	R	0	0	0	0	1	1	0	0	1	1	2	1	1	1	1	1	1	2	2	2	0	0	1	1	1	1	2	2	1	1	1	1	1	0	0	2	2	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	RW	0	
0x753000	26	R	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	RW	0	
0x754000	44	R	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	RW	0	
0x755000	35	R	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	RW	0	
