0x400000
23	14192	
24	60079	13388	
25	60079	
26	58957	8177	
27	23091	
28	45683	
29	47540	
30	58705	
31	44167	
32	42965	
33	55003	
34	55132	
35	51530	
37	51240	
38	49907	
40	51217	
41	35865	
42	47519	
43	46930	
44	47407	
45	47457	
46	47650	
47	49963	
48	41823	
49	8376	
50	50662	
51	31240	
52	45302	2294	
53	46940	
54	41060	
55	47585	
56	48608	
57	51357	
58	59401	
59	59155	
60	59155	
61	58761	
62	58948	
63	58957	

0x401000
0	59155	
1	8376	
3	59401	
4	48333	
5	58683	
6	49963	
7	58948	
8	58957	
9	58957	
10	45833	
11	41079	
12	51217	
13	58948	
14	58705	
15	47519	
16	49907	
17	58948	
18	58948	
19	41084	
20	59155	
21	59155	
22	58761	
23	58761	
24	58948	
25	58948	
26	58948	
27	58948	
28	58761	
29	58761	
30	58683	
31	58683	
32	50662	
33	50662	8376	
34	58761	
35	58761	
36	59155	
37	55003	
38	58761	
39	48608	
40	58761	
41	62834	62638	
43	45826	
44	62592	2294	
45	51357	
46	51530	2294	
47	61613	2294	
48	61557	8376	
49	61557	
50	55132	
51	58683	8376	
52	61740	
53	61685	
54	61557	
55	61557	
56	61557	
57	58705	
58	58705	
59	58683	
60	58683	
61	58683	
62	58683	
63	58671	

0x402000
0	58671	
1	58671	
2	58671	
3	58671	
4	58671	
5	58671	
6	58671	
7	58671	
8	58671	
9	58671	
10	58671	
11	58671	
12	58671	
13	58671	
14	58671	
15	58671	
16	58671	
17	58671	
18	58671	
19	58671	
20	58671	
21	58671	8376	
22	58671	
23	58671	
24	58671	
25	58671	2294	
26	58671	
27	58671	
28	58671	
29	58671	
30	58671	
31	58671	

0x473000
23	39035	10755	1703	1205	594	263	128	33	13	13	
24	1781	1205	594	334	128	33	13	13	
25	25765	1783	1209	594	345	33	13	
27	36549	10847	1703	1298	773	444	208	43	13	13	0	
28	26258	1335	808	43	13	
29	42447	5096	1335	1209	594	444	202	43	13	13	0	
30	42369	
31	37600	
33	29565	1882	1335	868	594	444	208	43	18	13	13	0	
34	47966	
35	11110	
37	11247	1335	868	594	444	208	43	18	13	13	0	
38	45937	1882	1209	594	349	128	33	13	13	
40	49892	
41	49874	
42	48722	
43	48315	
44	48125	
45	48051	
46	47853	
47	47801	
54	51224	
55	51224	

0x474000
1	14229	1781	1205	594	217	43	13	13	
3	33069	6463	1399	1209	594	444	202	43	13	13	0	

0x682000
53	55046	
54	51519	
58	8376	
60	8376	
61	8376	

0x683000
0	20304	0	
1	20484	0	
2	20484	0	
3	20484	0	
4	20484	0	
5	20484	0	
6	20484	0	
7	20484	0	
8	20484	0	
9	20484	0	
10	20484	0	
12	5401	1335	1209	1056	868	808	594	492	444	349	259	217	208	202	202	199	199	128	128	128	43	43	43	43	33	18	18	18	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	
15	5393	1335	1209	1056	868	808	594	492	444	349	259	217	208	202	202	199	199	128	128	128	43	43	43	43	33	18	18	18	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	
16	5462	1335	1209	1056	868	808	594	492	444	349	259	217	208	202	202	199	199	128	128	128	43	43	43	43	33	18	18	18	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	
19	6652	1399	1209	1058	868	808	594	513	444	349	263	217	208	202	202	199	199	128	128	128	43	43	43	43	33	18	18	18	18	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	
23	134062	0	
24	1882	1335	1209	1056	868	808	594	492	444	349	259	217	208	202	202	199	199	128	128	128	43	43	43	43	33	18	18	18	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	
26	1882	1335	1209	1056	868	808	594	492	444	349	259	217	208	202	202	199	199	128	128	128	43	43	43	43	33	18	18	18	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	
