0x60e000	4026	R	405	145	415	351	401	338	358	83	353	222	0	299	336	0	8	0	0	8	5	0	0	350	1	352	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RW	419	
0x9d5000	192	R	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	RW	0	
0x9d6000	192	R	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	RW	0	
0x9d7000	192	R	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	RW	0	
0x7f45917ec000	1	R	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RW	20	
0x7f4599c7a000	394	R	229	5	6	6	6	5	3	5	5	6	11	10	5	9	11	5	6	6	7	7	4	5	5	4	4	4	7	8	6	6	7	9	7	3	3	4	6	6	6	6	6	7	6	6	7	7	7	9	6	4	7	7	6	7	8	7	7	8	9	7	3	5	6	4	4	RW	229	
0x7f4599c7b000	405	R	190	4	4	5	5	6	6	5	5	5	6	5	7	8	6	6	6	6	6	7	9	8	7	7	5	7	8	4	3	6	9	9	9	7	4	3	4	7	5	3	6	8	7	7	7	6	4	5	8	10	10	10	8	4	7	8	5	7	7	6	8	6	8	8	3	RW	190	
0x7f4599c7c000	385	R	224	5	5	5	5	5	6	6	7	7	7	6	7	9	9	8	6	4	4	4	6	6	7	7	5	6	8	7	4	7	9	5	4	5	7	10	8	4	4	6	7	10	8	7	9	5	4	6	5	4	3	3	6	7	6	7	4	4	7	8	6	5	5	4	5	RW	224	
0x7f4599c7d000	399	R	225	8	6	4	4	8	8	6	8	6	4	5	6	6	6	6	5	3	7	10	6	4	6	6	7	6	5	7	5	6	5	3	4	6	8	9	10	8	9	13	10	5	5	6	6	6	5	5	6	7	5	5	6	6	7	6	4	3	8	8	6	7	5	6	7	RW	225	
0x7f4599c7e000	386	R	206	6	7	7	7	7	6	5	5	7	6	8	9	6	4	5	6	6	7	8	7	10	8	5	6	5	7	6	5	5	6	6	4	5	6	9	7	4	4	5	8	8	5	7	10	8	6	5	6	7	5	4	6	6	6	6	4	3	3	4	4	3	6	8	6	RW	206	
