0x400000	79	R	5.64286	Local/Remote	0	0.0126582	0.0126582	0.0126582	0.0126582	0.0126582	0.0126582	0.0126582	0.0126582	0	0.0632911	0.0506329	0.0379747	0.0253165	0.0253165	0	0.0126582	0.0253165	0.0126582	0.0126582	0.0253165	0.0126582	0.0126582	0.0126582	0.0126582	0.0253165	0.0126582	0.0126582	0.0126582	0.0253165	0.0126582	0.0253165	0.0126582	0.0126582	0.0126582	0.0253165	0	0.0253165	0.0126582	0.0126582	0.0126582	0.0126582	0.0126582	0.0126582	0	0.0126582	0.0253165	0.0126582	0.0126582	0.0126582	0.0126582	0	0.0126582	0.0126582	0.0126582	0.0126582	0.0253165	0.0126582	0	0.0253165	0.0126582	0.0253165	0.0126582	0.0126582	RW	0.177215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0x401000	80	R	16	Local/Remote	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.025	0.0125	0.025	0.0125	0.05	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.025	0.0125	0.0125	0.0125	0	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.025	0.025	0.0125	0.0125	0.025	0.0125	0.0125	0.0125	0.0125	0	0.025	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.0375	0.025	0.025	0.025	0.0125	0.0125	0.0125	RW	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0x402000	104	R	7.42857	Local/Remote	0	0.00961538	0.00961538	0.00961538	0.0192308	0.0192308	0.0288462	0.00961538	0.00961538	0.00961538	0.00961538	0.0288462	0.0192308	0.00961538	0.0192308	0.00961538	0.00961538	0.0384615	0.0288462	0.0480769	0.0384615	0.0384615	0.0288462	0.0384615	0.0192308	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.00961538	0.0288462	0.00961538	0.00961538	0.0192308	0.0192308	0.00961538	0.00961538	0.00961538	0.00961538	0.0192308	0.00961538	0.00961538	0.00961538	0.0192308	0.0192308	0.0192308	0.00961538	0.00961538	0.00961538	0.0192308	0.0192308	0.0192308	0.0192308	0.00961538	0.00961538	0.00961538	RW	0.134615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0x69b000	204	R	0.586207	Local/Remote	0	0.0147059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.176471	0.436274	0.122549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RW	1.70588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0x6a1000	220	R	0.436508	Local/Remote	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00454545	0.0636364	0	0	0	0	0.181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177273	0.190909	0.0590909	0.136364	0.186364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RW	2.29091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0x1d43000	39	R	0.5	Local/Remote	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641	0.128205	0	0	0	0	0	0.128205	0.128205	0.0512821	0.128205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0512821	0.0512821	0.128205	0.0769231	0	0.025641	0	0.025641	0	0.025641	0	0.025641	RW	3.41026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2	0	0	0	0	0	0.2	0.2	0.5	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	
0x1d45000	5	R	0.833333	Local/Remote	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	RW	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	
0x1d57000	124	R	24.8	Local/Remote	0.00806452	0.00806452	0.00806452	0.00806452	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	0.016129	RW	0.0483871	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0x1f84000	45	R	0.432692	Local/Remote	0	0.0222222	0.0444444	0	0.0222222	0	0	0	0	0	0.0222222	0.0222222	0.0222222	0	0	0.0444444	0.0444444	0	0.0222222	0	0	0	0	0	0	0	0	0	0	0.0222222	0.0222222	0	0.0444444	0.0444444	0.0444444	0	0	0.0222222	0.0888889	0.0444444	0.0222222	0.0444444	0	0.0888889	0.0222222	0	0.0444444	0	0	0	0	0	0	0	0	0	0	0.0222222	0.0444444	0.0666667	0	0.0222222	0.0222222	0	RW	5.28889	0	1	2.5	0	2	0	0	0	0	0	1	2	5	0	0	0.5	1	0	1	0	0	0	0	0	0	0	0	0	0	2	6	0	2.5	1	1	0	0	1	0.25	1.5	5	1.5	0	0.5	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0.5	1.33333	0	1	1	0	
0x1f85000	56	R	0.674699	Local/Remote	0.0178571	0	0	0	0.0357143	0.0178571	0.0178571	0.0892857	0	0.0357143	0	0.0714286	0.0535714	0	0.0178571	0.0178571	0.0357143	0.0357143	0	0.0178571	0.0178571	0	0.0178571	0	0.0178571	0	0.0357143	0.0178571	0	0	0.0178571	0	0	0	0	0.0714286	0.0535714	0	0	0	0.0178571	0	0	0	0.0178571	0	0	0	0.0178571	0	0.0178571	0	0.0892857	0.0535714	0.0178571	0	0	0	0	0	0.0178571	0.0178571	0.0178571	0	RW	3.5	1	0	0	0	2	2	2	0.4	0	1	0	0.25	0.666667	0	1	5	1.5	1.5	0	1	1	0	1	0	5	0	0.5	6	0	0	1	0	0	0	0	0.5	1	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0.4	0.333333	1	0	0	0	0	0	1	2	5	0	
0x1f92000	49	R	0.494949	Local/Remote	0	0.0204082	0.0612245	0	0	0.0204082	0	0	0	0.0204082	0.0204082	0	0	0	0.0204082	0	0	0	0.0612245	0.0408163	0.0204082	0.0612245	0	0.0204082	0	0.0204082	0.0204082	0	0	0	0	0	0.0204082	0.0204082	0.0204082	0.0204082	0.0204082	0.0408163	0	0	0	0	0	0.0408163	0.0204082	0	0.0204082	0.0408163	0.0408163	0.0612245	0.0204082	0	0	0	0	0.0612245	0	0	0	0.102041	0.0408163	0	0	0	RW	4.63265	0	1	1.33333	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0.333333	1	1	1.33333	0	2	0	1	1	0	0	0	0	0	3	2	1	1	1	1	0	0	0	0	0	2	3	0	2	2	1.5	0.666667	2	0	0	0	0	1.33333	0	0	0	0.2	3	0	0	0	
