0x400000	79	R	14	0	1	1	1	1	1	1	1	1	0	5	4	3	2	2	0	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	0	2	1	1	1	1	1	1	0	1	2	1	1	1	1	0	1	1	1	1	2	1	0	2	1	2	1	1	RW	14	
0x401000	80	R	5	1	1	1	1	1	1	1	1	1	1	2	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	0	2	2	2	1	1	1	1	1	3	2	2	2	1	1	1	RW	5	
0x402000	104	R	14	0	1	1	1	2	2	3	1	1	1	1	3	2	1	2	1	1	4	3	5	4	4	3	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	2	1	1	1	RW	14	
0x69b000	204	R	348	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	36	89	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RW	348	
0x6a1000	220	R	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	42	13	30	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RW	504	
0x1d43000	39	R	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	5	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	3	0	1	0	1	0	1	0	1	RW	133	
0x1d45000	5	R	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	RW	13	
0x1d57000	124	R	5	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	RW	6	
0x1f84000	45	R	104	0	1	2	0	1	0	0	0	0	0	1	1	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	2	0	0	1	4	2	1	2	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1	1	0	RW	238	
0x1f85000	56	R	83	1	0	0	0	2	1	1	5	0	2	0	4	3	0	1	1	2	2	0	1	1	0	1	0	1	0	2	1	0	0	1	0	0	0	0	4	3	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	5	3	1	0	0	0	0	0	1	1	1	0	RW	196	
